,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City
2017-11-26,13.9,12.4,16.3,2.5,,,10.1,,1013.4,,SEATTLE WA
2017-11-27,12.1,5.2,15.2,2.3,,,8.3,,1018.2,,SEATTLE WA
2017-11-28,8.9,2.4,16.8,0.0,,,4.7,,1020.3,,SEATTLE WA
2017-11-29,9.4,2.9,15.2,0.0,,,4.0,,1020.8,,SEATTLE WA
2017-11-30,8.0,2.9,16.8,0.0,,,1.4,,1020.5,,SEATTLE WA
2017-12-01,8.3,1.8,16.3,0.0,,,0.7,,,,SEATTLE WA
2017-12-02,7.7,2.4,14.6,0.0,,,4.0,,,,SEATTLE WA
2017-12-03,10.8,4.6,14.6,0.8,,,11.5,,1020.9,,SEATTLE WA
2017-12-04,9.2,5.2,15.2,0.0,,335.0,27.4,,1022.1,,SEATTLE WA
2017-12-05,9.7,2.9,16.3,0.0,,359.0,10.4,,1023.9,,SEATTLE WA
2017-12-06,6.5,-0.4,16.3,0.0,,,0.0,,1026.2,,SEATTLE WA
2017-12-07,6.8,-0.9,17.9,0.0,,,4.0,,1029.5,,SEATTLE WA
2017-12-08,7.3,0.7,15.7,0.0,,,3.2,,1030.1,,SEATTLE WA
2017-12-09,6.5,-0.4,15.7,0.0,,,0.4,,1026.9,,SEATTLE WA
2017-12-10,6.4,-0.9,16.8,0.0,,,1.8,,1025.6,,SEATTLE WA
2017-12-11,6.3,-0.9,16.8,0.0,,,1.8,,,,SEATTLE WA
2017-12-12,6.0,-0.9,16.3,0.0,,,1.4,,,,SEATTLE WA
2017-12-13,5.4,-1.4,15.2,0.0,,,0.7,,1020.8,,SEATTLE WA
2017-12-14,6.4,-1.4,16.3,0.0,,,2.2,,1020.1,,SEATTLE WA
2017-12-15,6.5,0.2,15.2,0.0,,,1.8,,,,SEATTLE WA
2017-12-16,10.5,2.9,16.3,0.0,,,32.4,,1013.7,,SEATTLE WA
2017-12-17,10.8,3.5,15.2,0.0,,,10.4,,1017.3,,SEATTLE WA
2017-12-18,7.8,1.3,15.7,0.0,,,1.8,,1022.6,,SEATTLE WA
2017-12-19,6.3,0.2,14.0,0.0,,,7.2,,1021.3,,SEATTLE WA
2017-12-20,9.9,2.9,12.9,2.8,,285.0,9.7,,1021.4,,SEATTLE WA
2017-12-21,6.6,0.7,12.9,0.0,,,15.5,,1024.3,,SEATTLE WA
2017-12-22,4.4,-1.4,10.2,0.0,,,5.0,,1027.2,,SEATTLE WA
2017-12-23,6.9,2.9,12.4,0.0,,,4.3,,1025.1,,SEATTLE WA
2017-12-24,7.0,3.5,11.3,0.0,,,5.0,,1022.7,,SEATTLE WA
2017-12-25,8.3,2.4,14.6,0.0,,,1.8,,1022.2,,SEATTLE WA
2017-12-26,6.9,-0.4,16.3,0.0,,,0.7,,,,SEATTLE WA
2017-12-27,6.7,-0.9,15.2,0.0,,,2.9,,1025.1,,SEATTLE WA
2017-12-28,6.2,-0.4,16.3,0.0,,,0.7,,1024.2,,SEATTLE WA
2017-12-29,6.9,-0.4,16.3,0.0,0.0,,0.4,,,,SEATTLE WA
2017-12-30,6.6,-0.4,15.7,0.0,0.0,,1.8,,1019.6,,SEATTLE WA
2017-12-31,6.7,1.3,14.0,0.0,0.0,,1.4,,,,SEATTLE WA
2018-01-01,9.1,2.9,17.9,0.0,0.0,,1.8,,1022.4,,SEATTLE WA
2018-01-02,8.4,3.5,14.6,0.0,0.0,,2.5,,1021.9,,SEATTLE WA
2018-01-03,9.5,4.0,13.5,4.1,0.0,,3.2,,1017.7,,SEATTLE WA
2018-01-04,12.3,9.0,17.9,10.9,0.0,,4.3,,1018.7,,SEATTLE WA
2018-01-05,12.6,9.6,15.2,8.6,0.0,159.0,6.8,,1021.2,,SEATTLE WA
2018-01-06,11.9,5.2,14.6,0.3,0.0,,6.1,,1022.2,,SEATTLE WA
2018-01-07,7.3,3.5,10.7,0.0,0.0,,2.5,,,,SEATTLE WA
2018-01-08,9.4,8.5,13.5,64.8,0.0,,4.0,,,,SEATTLE WA
2018-01-09,11.7,10.2,13.5,29.7,0.0,298.0,10.8,,,,SEATTLE WA
2018-01-10,10.8,6.3,13.5,0.0,0.0,,6.8,,1019.1,,SEATTLE WA
2018-01-11,9.3,5.2,15.2,0.0,0.0,,3.6,,1025.7,,SEATTLE WA
2018-01-12,9.6,5.2,15.2,0.0,0.0,,5.8,,,,SEATTLE WA
2018-01-13,8.9,5.7,11.8,0.0,0.0,,1.1,,1024.3,,SEATTLE WA
2018-01-14,10.3,8.5,12.4,0.0,0.0,,5.8,,,,SEATTLE WA
2018-01-15,8.8,7.4,10.2,0.0,0.0,,4.3,,1020.1,,SEATTLE WA
2018-01-16,10.1,7.9,14.6,0.8,0.0,,6.8,,1023.0,,SEATTLE WA
2018-01-17,10.4,7.9,11.8,0.0,0.0,,4.3,,1023.4,,SEATTLE WA
2018-01-18,10.5,9.0,12.9,2.0,0.0,170.0,11.9,,,,SEATTLE WA
2018-01-19,10.3,5.7,14.0,0.0,0.0,243.0,8.3,,1018.2,,SEATTLE WA
2018-01-20,7.7,1.8,13.5,0.0,0.0,,10.8,,1020.9,,SEATTLE WA
2018-01-21,5.5,-0.4,11.3,0.0,0.0,,9.0,,1027.0,,SEATTLE WA
2018-01-22,9.2,7.4,10.7,4.1,0.0,142.0,13.7,,,,SEATTLE WA
2018-01-23,9.3,4.6,14.0,0.0,0.0,,3.2,,1024.5,,SEATTLE WA
2018-01-24,7.7,3.5,11.3,4.6,0.0,,12.2,,1017.7,,SEATTLE WA
2018-01-25,8.6,5.2,12.4,2.3,0.0,150.0,10.8,,1019.0,,SEATTLE WA
2018-01-26,5.9,0.7,10.2,0.0,0.0,,2.9,,1027.1,,SEATTLE WA
2018-01-27,8.4,5.2,15.2,0.0,0.0,,10.1,,1029.7,,SEATTLE WA
2018-01-28,8.9,2.4,16.8,0.0,,,2.2,,,,SEATTLE WA
2018-01-29,8.8,3.5,14.6,0.0,0.0,,2.2,,,,SEATTLE WA
2018-01-30,8.6,4.0,17.9,0.0,0.0,,2.5,,1020.5,,SEATTLE WA
2018-01-31,9.3,1.8,17.9,0.0,0.0,,3.2,,,,SEATTLE WA
2018-02-01,11.3,5.2,19.6,0.0,,,3.6,,1019.3,,SEATTLE WA
2018-02-02,11.9,4.0,20.7,0.0,,,1.8,,1021.0,,SEATTLE WA
2018-02-03,11.8,4.0,22.9,0.0,0.0,,2.2,,1020.5,,SEATTLE WA
2018-02-04,12.9,5.7,21.8,0.0,0.0,,2.5,,1018.9,,SEATTLE WA
2018-02-05,12.4,4.6,22.9,0.0,0.0,,2.5,,1016.2,,SEATTLE WA
2018-02-06,13.5,5.2,22.4,0.0,0.0,,12.6,,1017.7,,SEATTLE WA
2018-02-07,13.0,6.3,21.3,0.0,0.0,,5.4,,1023.5,,SEATTLE WA
2018-02-08,12.4,4.6,22.4,0.0,0.0,,1.1,,1021.7,,SEATTLE WA
2018-02-09,12.7,4.6,22.9,0.0,0.0,,1.8,,1017.0,,SEATTLE WA
2018-02-10,12.8,5.2,18.5,0.0,0.0,,17.6,,1013.7,,SEATTLE WA
2018-02-11,9.3,-0.4,15.2,0.0,0.0,,10.1,,1011.6,,SEATTLE WA
2018-02-12,8.0,1.3,15.2,0.0,0.0,,12.2,,1011.7,,SEATTLE WA
2018-02-13,9.7,3.5,17.4,0.0,0.0,,12.2,,1020.3,,SEATTLE WA
2018-02-14,8.0,-0.4,17.9,0.0,0.0,,9.7,,1020.8,,SEATTLE WA
2018-02-15,9.2,1.8,16.8,0.0,0.0,332.0,15.8,,1024.0,,SEATTLE WA
2018-02-16,7.9,-0.4,17.4,0.0,0.0,,2.2,,1023.4,,SEATTLE WA
2018-02-17,9.5,1.3,19.6,0.0,0.0,,5.8,,1019.6,,SEATTLE WA
2018-02-18,11.9,3.5,15.7,0.0,0.0,236.0,18.7,,1013.0,,SEATTLE WA
2018-02-19,5.6,-2.0,11.3,0.0,0.0,,8.6,,1016.0,,SEATTLE WA
2018-02-20,4.4,-1.4,10.7,0.0,0.0,,4.0,,1022.7,,SEATTLE WA
2018-02-21,5.7,-0.9,12.9,0.0,0.0,,7.6,,1022.1,,SEATTLE WA
2018-02-22,6.9,0.7,12.9,0.3,0.0,198.0,10.8,,1021.3,,SEATTLE WA
2018-02-23,4.2,-2.0,11.8,0.0,0.0,,13.0,,,,SEATTLE WA
2018-02-24,5.0,-2.0,14.6,0.0,0.0,,8.3,,1027.1,,SEATTLE WA
2018-02-25,7.7,1.3,16.3,0.0,0.0,,11.2,,1024.5,,SEATTLE WA
2018-02-26,8.7,4.0,10.7,14.0,0.0,,11.5,,1015.0,,SEATTLE WA
2018-02-27,6.9,3.5,14.6,0.0,0.0,331.0,21.2,,1015.9,,SEATTLE WA
2018-02-28,7.1,0.7,14.0,1.0,0.0,156.0,10.8,,1020.5,,SEATTLE WA
2018-03-01,9.4,6.8,12.4,35.1,0.0,162.0,23.4,,1011.6,,SEATTLE WA
2018-03-02,7.2,1.8,9.6,8.6,0.0,158.0,9.4,,1013.0,,SEATTLE WA
2018-03-03,6.2,1.3,11.8,2.8,0.0,150.0,9.7,,1016.6,,SEATTLE WA
2018-03-04,5.5,-0.4,11.8,0.0,0.0,,6.8,,1025.2,,SEATTLE WA
2018-03-05,6.9,0.2,15.7,0.0,0.0,325.0,8.3,,1025.0,,SEATTLE WA
2018-03-06,8.4,1.3,19.0,0.0,0.0,,2.9,,1020.1,,SEATTLE WA
2018-03-07,11.7,5.7,20.2,0.0,0.0,,6.8,,1016.7,,SEATTLE WA
2018-03-08,14.5,10.2,19.6,1.8,0.0,,4.7,,1018.6,,SEATTLE WA
2018-03-09,13.4,7.9,19.0,0.0,0.0,,3.6,,1015.4,,SEATTLE WA
2018-03-10,12.7,6.8,16.3,0.0,0.0,,4.3,,1013.9,,SEATTLE WA
2018-03-11,11.2,4.0,21.8,0.0,0.0,,3.2,,,,SEATTLE WA
2018-03-12,15.3,8.5,22.9,0.0,0.0,,8.6,,1016.1,,SEATTLE WA
2018-03-13,15.4,9.0,16.8,14.7,0.0,194.0,13.3,,1012.1,,SEATTLE WA
2018-03-14,10.2,5.7,13.5,4.1,0.0,,10.4,,1014.4,,SEATTLE WA
2018-03-15,7.5,2.4,10.7,14.2,0.0,,11.5,,1014.6,,SEATTLE WA
2018-03-16,9.5,5.7,12.9,6.6,0.0,209.0,14.8,,1011.2,,SEATTLE WA
2018-03-17,8.0,2.9,12.9,0.0,0.0,180.0,9.0,,1016.2,,SEATTLE WA
2018-03-18,7.0,0.7,14.0,0.0,0.0,,3.2,,1021.7,,SEATTLE WA
2018-03-19,9.8,2.4,18.5,0.0,0.0,,3.6,,1019.7,,SEATTLE WA
2018-03-20,11.8,9.6,13.5,13.0,0.0,,8.3,,1015.2,,SEATTLE WA
2018-03-21,12.8,10.7,19.6,22.1,0.0,158.0,15.1,,,,SEATTLE WA
2018-03-22,16.0,5.2,17.4,7.6,0.0,192.0,16.6,,1009.1,,SEATTLE WA
2018-03-23,8.5,2.4,15.2,0.0,0.0,165.0,10.8,,1021.3,,SEATTLE WA
2018-03-24,10.0,5.7,13.5,0.0,0.0,186.0,13.7,,1017.8,,SEATTLE WA
2018-03-25,8.5,2.9,15.2,0.0,0.0,,9.0,,1020.1,,SEATTLE WA
2018-03-26,10.2,4.0,18.5,0.0,0.0,328.0,20.9,,1021.5,,SEATTLE WA
2018-03-27,13.9,6.3,23.5,0.0,0.0,338.0,10.8,,1022.0,,SEATTLE WA
2018-03-28,15.5,6.3,26.3,0.0,0.0,,5.4,,1019.9,,SEATTLE WA
2018-03-29,17.4,8.5,28.5,0.0,0.0,,4.3,,1017.8,,SEATTLE WA
2018-03-30,17.6,9.0,26.3,0.0,0.0,,2.9,,1017.4,,SEATTLE WA
2018-03-31,17.2,9.6,25.2,0.0,0.0,,4.7,,1015.5,,SEATTLE WA
2018-04-01,15.8,6.8,25.2,0.0,0.0,,6.5,,1012.2,,SEATTLE WA
2018-04-02,16.0,9.6,24.0,0.0,0.0,,7.9,,1010.8,,SEATTLE WA
2018-04-03,14.5,5.2,24.0,0.0,0.0,,6.1,,1014.0,,SEATTLE WA
2018-04-04,15.7,9.6,22.4,0.0,0.0,197.0,10.1,,1016.5,,SEATTLE WA
2018-04-05,14.0,11.3,16.8,2.3,0.0,164.0,9.4,,1017.7,,SEATTLE WA
2018-04-06,13.3,11.8,16.3,30.0,0.0,138.0,14.4,,,,SEATTLE WA
2018-04-07,15.7,9.6,19.6,9.9,0.0,195.0,18.0,,1014.2,,SEATTLE WA
2018-04-08,13.0,5.7,19.6,0.0,0.0,,7.6,,1020.9,,SEATTLE WA
2018-04-09,14.4,6.8,22.9,0.0,0.0,,5.4,,1017.5,,SEATTLE WA
2018-04-10,17.3,10.2,19.6,0.0,0.0,,10.1,,1016.8,,SEATTLE WA
2018-04-11,12.4,6.3,16.3,1.3,0.0,195.0,15.5,,1015.7,,SEATTLE WA
2018-04-12,9.9,2.4,16.8,0.0,0.0,,6.5,,1023.1,,SEATTLE WA
2018-04-13,12.3,5.7,21.3,0.0,,,13.7,,1027.6,,SEATTLE WA
2018-04-14,15.3,7.4,23.5,0.0,0.0,,5.4,,1023.5,,SEATTLE WA
2018-04-15,15.2,8.5,17.9,0.0,0.0,185.0,19.1,,1013.8,,SEATTLE WA
2018-04-16,9.4,5.2,11.8,7.4,0.0,153.0,9.0,,1015.8,,SEATTLE WA
2018-04-17,8.3,1.8,17.4,0.0,0.0,,6.1,,1024.3,,SEATTLE WA
2018-04-18,10.9,5.7,15.7,0.0,0.0,,5.8,,1018.2,,SEATTLE WA
2018-04-19,11.2,1.3,21.8,0.0,0.0,,9.7,,1017.0,,SEATTLE WA
2018-04-20,15.1,5.2,26.3,0.0,0.0,,8.3,,1019.2,,SEATTLE WA
2018-04-21,17.3,8.5,27.4,0.0,0.0,,6.1,,1018.4,,SEATTLE WA
2018-04-22,19.7,9.6,29.0,0.0,0.0,,5.8,,1013.9,,SEATTLE WA
2018-04-23,19.9,11.3,29.6,0.0,0.0,,6.1,,1013.7,,SEATTLE WA
2018-04-24,18.9,11.3,27.4,0.0,0.0,209.0,9.4,,1014.1,,SEATTLE WA
2018-04-25,16.4,9.0,26.8,0.0,0.0,,9.4,,1015.2,,SEATTLE WA
2018-04-26,15.2,9.6,21.8,0.0,0.0,163.0,16.2,,1014.1,,SEATTLE WA
2018-04-27,13.9,9.6,20.2,0.0,0.0,188.0,16.9,,1017.4,,SEATTLE WA
2018-04-28,13.5,7.9,18.5,0.0,0.0,206.0,14.0,,1017.5,,SEATTLE WA
2018-04-29,13.0,6.3,20.2,0.0,0.0,,7.9,,1016.9,,SEATTLE WA
2018-04-30,13.5,7.4,20.7,0.0,0.0,,8.3,,1014.7,,SEATTLE WA
2018-05-01,15.4,9.0,25.7,0.0,,,10.8,,1009.4,,SEATTLE WA
2018-05-02,16.0,8.5,25.2,0.0,0.0,,10.1,,1013.4,,SEATTLE WA
2018-05-03,15.2,9.6,22.9,0.0,0.0,165.0,13.0,,1020.8,,SEATTLE WA
2018-05-04,17.0,9.6,29.0,0.0,0.0,,7.2,,1021.0,,SEATTLE WA
2018-05-05,18.5,10.7,25.7,0.0,0.0,,9.7,,1015.7,,SEATTLE WA
2018-05-06,15.8,9.6,24.0,0.0,0.0,172.0,12.2,,1016.4,,SEATTLE WA
2018-05-07,18.1,9.6,29.6,0.0,0.0,,6.5,,1017.5,,SEATTLE WA
2018-05-08,20.0,12.9,28.5,0.0,0.0,,12.2,,1015.8,,SEATTLE WA
2018-05-09,18.6,12.9,25.7,0.0,0.0,,13.0,,1015.6,,SEATTLE WA
2018-05-10,18.0,10.7,27.9,0.0,0.0,,9.4,,1012.1,,SEATTLE WA
2018-05-11,19.4,11.3,27.9,0.0,0.0,,26.3,,1008.4,,SEATTLE WA
2018-05-12,22.0,11.8,29.0,0.0,0.0,306.0,18.0,,1009.4,,SEATTLE WA
2018-05-13,16.0,11.3,22.9,0.0,0.0,167.0,18.4,,1013.4,,SEATTLE WA
2018-05-14,15.4,10.2,21.8,0.0,0.0,166.0,15.5,,1013.3,,SEATTLE WA
2018-05-15,15.1,10.7,22.4,0.0,0.0,172.0,17.3,,1014.7,,SEATTLE WA
2018-05-16,14.3,10.7,20.7,10.7,0.0,157.0,11.9,,1016.4,,SEATTLE WA
2018-05-17,16.2,9.6,25.7,0.0,0.0,,10.8,,1014.8,,SEATTLE WA
2018-05-18,17.2,11.3,26.3,0.0,0.0,173.0,12.2,,1012.8,,SEATTLE WA
2018-05-19,16.9,11.3,24.6,0.0,0.0,171.0,15.8,,1011.6,,SEATTLE WA
2018-05-20,15.3,11.3,22.4,0.0,0.0,198.0,15.5,,1011.4,,SEATTLE WA
2018-05-21,16.4,9.6,26.8,0.0,0.0,178.0,12.2,,1009.1,,SEATTLE WA
2018-05-22,16.9,11.8,23.5,0.0,0.0,201.0,16.9,,1009.9,,SEATTLE WA
2018-05-23,15.7,11.3,20.7,0.0,0.0,203.0,19.4,,1012.3,,SEATTLE WA
2018-05-24,15.0,10.7,22.4,0.0,0.0,172.0,13.7,,1014.4,,SEATTLE WA
2018-05-25,13.7,11.3,18.5,4.6,0.0,166.0,9.4,,1017.6,,SEATTLE WA
2018-05-26,15.6,11.8,24.0,0.0,0.0,,7.6,,1016.7,,SEATTLE WA
2018-05-27,18.9,10.7,31.3,0.0,0.0,,7.6,,1013.2,,SEATTLE WA
2018-05-28,23.4,12.9,34.6,0.0,0.0,,5.8,,1011.3,,SEATTLE WA
2018-05-29,25.6,15.7,35.2,0.0,0.0,,9.4,,1006.7,,SEATTLE WA
2018-05-30,18.8,11.3,22.4,0.0,0.0,173.0,19.4,,1006.4,,SEATTLE WA
2018-05-31,14.9,10.2,21.8,0.0,0.0,,13.0,,1012.1,,SEATTLE WA
2018-06-01,17.7,9.0,29.6,0.0,0.0,,9.0,,1016.3,,SEATTLE WA
2018-06-02,22.8,12.4,35.2,0.0,0.0,,5.0,,1013.6,,SEATTLE WA
2018-06-03,25.4,14.0,36.3,0.0,0.0,,8.3,,1010.3,,SEATTLE WA
2018-06-04,23.8,14.0,31.3,0.0,0.0,174.0,12.6,,1009.8,,SEATTLE WA
2018-06-05,19.2,11.3,28.5,0.0,0.0,210.0,12.2,,1010.1,,SEATTLE WA
2018-06-06,18.2,11.8,25.7,0.0,0.0,194.0,15.5,,1010.2,,SEATTLE WA
2018-06-07,17.6,11.8,26.8,0.0,0.0,201.0,12.2,,1013.6,,SEATTLE WA
2018-06-08,19.8,11.8,30.2,0.0,0.0,,9.4,,1014.7,,SEATTLE WA
2018-06-09,19.9,13.5,26.3,0.0,0.0,194.0,15.1,,1015.1,,SEATTLE WA
2018-06-10,19.5,12.4,27.9,0.0,0.0,307.0,14.0,,1016.6,,SEATTLE WA
2018-06-11,20.3,10.7,31.8,0.0,0.0,,9.4,,1011.9,,SEATTLE WA
2018-06-12,24.2,14.0,35.7,0.0,0.0,181.0,6.5,,1008.2,,SEATTLE WA
2018-06-13,25.1,15.7,35.7,0.0,0.0,,9.0,,1006.8,,SEATTLE WA
2018-06-14,22.3,14.0,31.8,0.0,0.0,199.0,12.6,,1006.4,,SEATTLE WA
2018-06-15,20.2,12.9,27.4,0.0,0.0,180.0,16.2,,1004.7,,SEATTLE WA
2018-06-16,17.7,11.3,26.3,0.0,0.0,203.0,17.6,,1004.3,,SEATTLE WA
2018-06-17,16.1,11.3,25.2,0.0,0.0,180.0,11.2,,1010.3,,SEATTLE WA
2018-06-18,19.9,12.9,31.3,0.0,0.0,188.0,10.8,,1014.6,,SEATTLE WA
2018-06-19,21.2,12.9,32.9,0.0,0.0,,9.7,,1013.9,,SEATTLE WA
2018-06-20,20.6,12.4,30.7,0.0,0.0,189.0,13.7,,1013.3,,SEATTLE WA
2018-06-21,19.8,11.8,34.6,0.0,0.0,,6.1,,1013.0,,SEATTLE WA
2018-06-22,25.1,14.0,37.9,0.0,0.0,,5.4,,1010.7,,SEATTLE WA
2018-06-23,28.4,17.4,37.9,0.0,0.0,321.0,14.4,,1006.4,,SEATTLE WA
2018-06-24,26.2,14.6,32.4,0.0,0.0,,13.7,,1007.3,,SEATTLE WA
2018-06-25,18.9,13.5,27.9,0.0,0.0,191.0,15.5,,1011.7,,SEATTLE WA
2018-06-26,21.2,12.4,32.9,0.0,0.0,,10.8,,1011.6,,SEATTLE WA
2018-06-27,20.2,12.9,29.0,0.0,0.0,175.0,16.2,,1011.1,,SEATTLE WA
2018-06-28,19.4,12.9,30.7,0.0,0.0,,11.9,,1011.0,,SEATTLE WA
2018-06-29,23.2,13.5,35.7,0.0,0.0,,8.6,,1010.0,,SEATTLE WA
2018-06-30,27.3,16.3,38.5,0.0,0.0,,13.0,,1009.4,,SEATTLE WA
2018-07-01,25.5,14.6,34.0,0.0,0.0,,11.5,,1010.9,,SEATTLE WA
2018-07-02,20.8,13.5,30.7,0.0,0.0,,13.3,,1010.8,,SEATTLE WA
2018-07-03,19.8,12.9,29.0,0.0,0.0,172.0,14.4,,1008.7,,SEATTLE WA
2018-07-04,18.1,12.9,24.6,0.0,0.0,206.0,18.7,,1013.1,,SEATTLE WA
2018-07-05,19.4,12.4,31.8,0.0,0.0,,8.6,,1018.2,,SEATTLE WA
2018-07-06,24.5,17.4,34.6,0.0,0.0,,7.9,,1017.9,,SEATTLE WA
2018-07-07,25.7,15.7,36.3,0.0,0.0,,7.9,,1014.0,,SEATTLE WA
2018-07-08,24.1,15.7,34.6,0.0,0.0,169.0,10.8,,1012.9,,SEATTLE WA
2018-07-09,24.2,15.2,36.3,0.0,0.0,,7.6,,1014.8,,SEATTLE WA
2018-07-10,26.1,15.2,35.7,0.0,0.0,,9.0,,1013.1,,SEATTLE WA
2018-07-11,24.3,15.7,35.7,0.0,0.0,,9.0,,1009.9,,SEATTLE WA
2018-07-12,25.0,15.7,35.2,0.0,0.0,204.0,12.2,,1011.2,,SEATTLE WA
2018-07-13,25.8,19.6,35.2,0.0,0.0,,7.9,,1014.1,,SEATTLE WA
2018-07-14,25.4,16.8,35.2,0.0,0.0,,13.0,,1012.9,,SEATTLE WA
2018-07-15,22.8,15.2,32.9,0.0,0.0,168.0,12.6,,1012.1,,SEATTLE WA
2018-07-16,22.7,14.0,36.3,0.0,0.0,,9.4,,1012.3,,SEATTLE WA
2018-07-17,23.9,15.2,36.8,0.0,0.0,,9.4,,1012.5,,SEATTLE WA
2018-07-18,25.5,16.3,38.5,0.0,0.0,,7.9,,1011.9,,SEATTLE WA
2018-07-19,25.4,16.3,36.8,0.0,0.0,177.0,12.2,,1010.4,,SEATTLE WA
2018-07-20,25.4,17.4,34.0,0.0,0.0,185.0,16.6,,1010.6,,SEATTLE WA
2018-07-21,25.0,17.9,34.0,0.0,0.0,167.0,15.5,,1012.5,,SEATTLE WA
2018-07-22,23.8,16.3,34.0,0.0,0.0,199.0,12.2,,1015.6,,SEATTLE WA
2018-07-23,24.7,16.8,36.8,0.0,0.0,180.0,11.2,,1015.0,,SEATTLE WA
2018-07-24,24.7,15.7,37.4,0.0,0.0,,9.4,,1014.4,,SEATTLE WA
2018-07-25,26.0,16.3,39.6,0.0,0.0,,7.6,,1014.5,,SEATTLE WA
2018-07-26,25.5,16.3,36.3,0.0,0.0,171.0,8.3,,1012.1,,SEATTLE WA
2018-07-27,23.0,14.0,34.0,0.0,0.0,,10.4,,1010.8,,SEATTLE WA
2018-07-28,22.9,14.0,35.7,0.0,0.0,,8.3,,1011.1,,SEATTLE WA
2018-07-29,22.2,14.6,31.8,0.0,0.0,192.0,8.6,,1012.6,,SEATTLE WA
2018-07-30,22.4,14.0,34.6,0.0,0.0,,7.2,,1012.0,,SEATTLE WA
2018-07-31,23.4,14.6,34.6,0.0,0.0,,7.9,,1011.4,,SEATTLE WA
2018-08-01,22.9,14.6,32.4,0.0,,175.0,10.8,,1011.4,,SEATTLE WA
2018-08-02,22.2,13.5,32.4,0.0,0.0,168.0,8.6,,1011.2,,SEATTLE WA
2018-08-03,22.1,12.9,34.0,0.0,0.0,,6.1,,1011.7,,SEATTLE WA
2018-08-04,25.0,14.0,36.3,0.0,0.0,,9.7,,1010.5,,SEATTLE WA
2018-08-05,22.5,15.2,32.4,0.0,0.0,,6.5,,1011.9,,SEATTLE WA
2018-08-06,23.2,13.5,33.5,0.0,0.0,,6.1,,1013.1,,SEATTLE WA
2018-08-07,23.0,15.7,31.3,0.0,0.0,,7.2,,1010.4,,SEATTLE WA
2018-08-08,21.8,13.5,32.9,0.0,0.0,,5.4,,1011.1,,SEATTLE WA
2018-08-09,24.3,13.5,37.4,0.0,0.0,,4.7,,1011.6,,SEATTLE WA
2018-08-10,26.2,15.7,37.4,0.0,0.0,,5.8,,1012.2,,SEATTLE WA
2018-08-11,26.6,19.0,35.7,0.0,0.0,181.0,11.2,,1011.8,,SEATTLE WA
2018-08-12,24.7,17.4,34.6,0.0,0.0,178.0,11.2,,1011.3,,SEATTLE WA
2018-08-13,23.0,14.0,31.8,0.0,0.0,,13.0,,1011.4,,SEATTLE WA
2018-08-14,20.3,14.0,29.0,0.0,0.0,204.0,14.0,,1010.7,,SEATTLE WA
2018-08-15,19.9,14.0,29.6,0.0,0.0,,13.7,,1011.8,,SEATTLE WA
2018-08-16,21.5,14.6,33.5,0.0,0.0,169.0,9.7,,1013.9,,SEATTLE WA
2018-08-17,23.7,14.6,36.3,0.0,0.0,,8.6,,1015.5,,SEATTLE WA
2018-08-18,25.3,15.7,37.4,0.0,0.0,,6.1,,1014.7,,SEATTLE WA
2018-08-19,23.9,15.2,35.7,0.0,0.0,,9.0,,1011.6,,SEATTLE WA
2018-08-20,22.1,14.0,31.3,0.0,0.0,204.0,11.9,,1009.9,,SEATTLE WA
2018-08-21,17.9,12.4,24.0,0.0,0.0,199.0,16.2,,1012.6,,SEATTLE WA
2018-08-22,18.9,13.5,28.5,0.0,0.0,173.0,9.4,,1014.8,,SEATTLE WA
2018-08-23,19.3,13.5,26.8,0.0,0.0,199.0,13.7,,1015.1,,SEATTLE WA
2018-08-24,18.3,12.9,26.3,0.0,0.0,196.0,10.4,,1013.2,,SEATTLE WA
2018-08-25,19.0,11.8,30.2,0.0,0.0,,6.1,,1012.5,,SEATTLE WA
2018-08-26,19.6,12.4,29.0,0.0,0.0,192.0,13.0,,1012.9,,SEATTLE WA
2018-08-27,18.7,12.9,25.7,0.0,0.0,209.0,15.1,,1011.7,,SEATTLE WA
2018-08-28,18.2,13.5,24.0,0.0,0.0,172.0,14.0,,1012.2,,SEATTLE WA
2018-08-29,19.2,14.0,26.3,0.0,0.0,201.0,14.0,,1013.8,,SEATTLE WA
2018-08-30,18.8,13.5,25.2,0.0,0.0,199.0,9.7,,1016.1,,SEATTLE WA
2018-08-31,19.7,13.5,30.7,0.0,0.0,,7.9,,1014.2,,SEATTLE WA
2018-09-01,21.5,14.0,31.8,0.0,0.0,193.0,9.4,,1009.3,,SEATTLE WA
2018-09-02,22.2,14.0,34.6,0.0,0.0,,7.9,,1007.9,,SEATTLE WA
2018-09-03,21.4,13.5,31.8,0.0,0.0,200.0,8.3,,1009.2,,SEATTLE WA
2018-09-04,20.4,13.5,31.8,0.0,0.0,171.0,9.4,,1009.2,,SEATTLE WA
2018-09-05,21.5,13.5,29.6,0.0,0.0,202.0,14.4,,1011.9,,SEATTLE WA
2018-09-06,19.0,11.3,31.3,0.0,0.0,,9.4,,1015.3,,SEATTLE WA
2018-09-07,22.0,11.8,35.2,0.0,0.0,,5.4,,1014.2,,SEATTLE WA
2018-09-08,23.4,14.6,33.5,0.0,0.0,171.0,7.9,,1012.1,,SEATTLE WA
2018-09-09,22.3,11.8,34.0,0.0,0.0,,6.5,,1010.2,,SEATTLE WA
